,name,id,nametype,recclass,mass (g),fall,year,reclat,reclong,GeoLocation
194,Kulnine,12372.0,Valid,l6,55300.0,Found,01/01/1886 12:00:00 AM,-34.15,141.78333,"(-34.150000, 141.783330)"
195,Rafrüti,22369.0,Valid,"iron, ungrouped",18200.0,Found,01/01/1886 12:00:00 AM,47.0,7.83333,"(47.000000, 7.833330)"
196,Tonganoxie,24025.0,Valid,"iron, iiiab",11800.0,Found,01/01/1886 12:00:00 AM,39.08333,-95.11667,"(39.083330, -95.116670)"
197,Chandpur,5321.0,Valid,l6,1100.0,Fell,01/01/1885 12:00:00 AM,27.28333,79.05,"(27.283330, 79.050000)"
198,Mazapil,15453.0,Valid,"iron, iab-sll",4000.0,Fell,01/01/1885 12:00:00 AM,24.683329999999998,-101.68333,"(24.683330, -101.683330)"
199,Jamestown,12071.0,Valid,"iron, iva",4000.0,Found,01/01/1885 12:00:00 AM,46.61667,-98.5,"(46.616670, -98.500000)"
200,Lucky Hill,14749.0,Valid,"iron, iiiab",20500.0,Found,01/01/1885 12:00:00 AM,17.9,-77.63333,"(17.900000, -77.633330)"
201,Pavlodar (pallasite),18174.0,Valid,"pallasite, pmg-an",4500.0,Found,01/01/1885 12:00:00 AM,51.16667,77.33333,"(51.166670, 77.333330)"
202,Puquios,18903.0,Valid,"iron, iid",6580.0,Found,01/01/1885 12:00:00 AM,-27.15,-69.91667,"(-27.150000, -69.916670)"
203,Tanokami Mountain,23872.0,Valid,"iron, iiie",174000.0,Found,01/01/1885 12:00:00 AM,34.91667,135.96667,"(34.916670, 135.966670)"
204,Djati-Pengilon,7652.0,Valid,h6,166000.0,Fell,01/01/1884 12:00:00 AM,-7.5,111.5,"(-7.500000, 111.500000)"
205,Pirthalla,18835.0,Valid,h6,1161.0,Fell,01/01/1884 12:00:00 AM,29.58333,76.0,"(29.583330, 76.000000)"
206,Tysnes Island,24094.0,Valid,h4,19860.0,Fell,01/01/1884 12:00:00 AM,60.0,5.61667,"(60.000000, 5.616670)"
207,Chañaral,5319.0,Valid,"iron, iiiab",1207.0,Found,01/01/1884 12:00:00 AM,-26.5,-70.25,"(-26.500000, -70.250000)"
208,Corrizatillo,5448.0,Valid,"iron, iab complex",1328.0,Found,01/01/1884 12:00:00 AM,-26.03333,-70.33333,"(-26.033330, -70.333330)"
209,Glorieta Mountain,10935.0,Valid,"pallasite, pmg-an",148000.0,Found,01/01/1884 12:00:00 AM,35.6,-105.8,"(35.600000, -105.800000)"
210,Hammond,11813.0,Valid,"iron, ungrouped",24000.0,Found,01/01/1884 12:00:00 AM,44.91667,-92.43333,"(44.916670, -92.433330)"
211,Joe Wright Mountain,12174.0,Valid,"iron, iiiab",42600.0,Found,01/01/1884 12:00:00 AM,35.76667,-91.5,"(35.766670, -91.500000)"
212,Kokstad,12341.0,Valid,"iron, iiie",341000.0,Found,01/01/1884 12:00:00 AM,-30.55,29.41667,"(-30.550000, 29.416670)"
213,Merceditas,15487.0,Valid,"iron, iiiab",42900.0,Found,01/01/1884 12:00:00 AM,-26.33333,-70.28333,"(-26.333330, -70.283330)"
214,Youndegin,30374.0,Valid,"iron, iab-mg",3800000.0,Found,01/01/1884 12:00:00 AM,-32.1,117.71667,"(-32.100000, 117.716670)"
215,Alfianello,466.0,Valid,l6,228000.0,Fell,01/01/1883 12:00:00 AM,45.26667,10.15,"(45.266670, 10.150000)"
216,Ngawi,16966.0,Valid,ll3.6,1393.0,Fell,01/01/1883 12:00:00 AM,-7.45,111.41667,"(-7.450000, 111.416670)"
217,St. Caprais-de-Quinsac,23081.0,Valid,l6,360.0,Fell,01/01/1883 12:00:00 AM,44.75,0.05,"(44.750000, 0.050000)"
218,Adalia,374.0,Valid,eucrite-mmict,1.0,Found,01/01/1883 12:00:00 AM,36.9,30.683329999999998,"(36.900000, 30.683330)"
219,Enon,10037.0,Valid,"iron, ungrouped",763.0,Found,01/01/1883 12:00:00 AM,39.86667,-83.95,"(39.866670, -83.950000)"
220,Estacado,10057.0,Valid,h6,290000.0,Found,01/01/1883 12:00:00 AM,33.9,-101.75,"(33.900000, -101.750000)"
221,Grand Rapids,10955.0,Valid,"iron, ungrouped",51700.0,Found,01/01/1883 12:00:00 AM,42.96667,-85.76666999999999,"(42.966670, -85.766670)"
222,Jenny's Creek,12081.0,Valid,"iron, iab-mg",12000.0,Found,01/01/1883 12:00:00 AM,37.9,-82.38333,"(37.900000, -82.383330)"
223,São Julião de Moreira,23172.0,Valid,"iron, iiab",162000.0,Found,01/01/1883 12:00:00 AM,41.76611,-8.58361,"(41.766110, -8.583610)"
224,Silverton (New South Wales),23600.0,Valid,l6,350.7,Found,01/01/1883 12:00:00 AM,-31.883329999999997,141.2,"(-31.883330, 141.200000)"
225,Fukutomi,10836.0,Valid,l5,11620.0,Fell,01/01/1882 12:00:00 AM,33.18333,130.2,"(33.183330, 130.200000)"
226,Mocs,16709.0,Valid,l5-6,300000.0,Fell,01/01/1882 12:00:00 AM,46.8,24.03333,"(46.800000, 24.033330)"
227,Pavlovka,18177.0,Valid,howardite,2000.0,Fell,01/01/1882 12:00:00 AM,52.03333,43.0,"(52.033330, 43.000000)"
228,Pirgunje,18834.0,Valid,l6,842.0,Fell,01/01/1882 12:00:00 AM,25.8,88.45,"(25.800000, 88.450000)"
229,Brenham,5136.0,Valid,"pallasite, pmg-an",4300000.0,Found,01/01/1882 12:00:00 AM,37.5825,-99.16360999999999,"(37.582500, -99.163610)"
230,Hex River Mountains,11880.0,Valid,"iron, iiab",60000.0,Found,01/01/1882 12:00:00 AM,-33.31667,19.616670000000003,"(-33.316670, 19.616670)"
231,Linville,14656.0,Valid,"iron, iab-shh",442.0,Found,01/01/1882 12:00:00 AM,35.86667,-81.91667,"(35.866670, -81.916670)"
232,Rancho de la Pila (1882),22389.0,Valid,"iron, iiiab",46500.0,Found,01/01/1882 12:00:00 AM,24.116670000000003,-104.3,"(24.116670, -104.300000)"
233,San Cristobal,23121.0,Valid,"iron, iab-ung",5000.0,Found,01/01/1882 12:00:00 AM,-23.433329999999998,-69.5,"(-23.433330, -69.500000)"
234,Grossliebenthal,11208.0,Valid,l6,8000.0,Fell,01/01/1881 12:00:00 AM,46.35,30.58333,"(46.350000, 30.583330)"
235,Middlesbrough,16632.0,Valid,l6,1600.0,Fell,01/01/1881 12:00:00 AM,54.566669999999995,-1.16667,"(54.566670, -1.166670)"
236,Pacula,18068.0,Valid,l6,3400.0,Fell,01/01/1881 12:00:00 AM,21.05,-99.3,"(21.050000, -99.300000)"
237,Piquetberg,18832.0,Valid,h,37.0,Fell,01/01/1881 12:00:00 AM,-32.86667,18.71667,"(-32.866670, 18.716670)"
238,Admire,380.0,Valid,"pallasite, pmg",180000.0,Found,01/01/1881 12:00:00 AM,38.7,-96.1,"(38.700000, -96.100000)"
239,Chilkoot,5351.0,Valid,"iron, iiiab",43000.0,Found,01/01/1881 12:00:00 AM,59.333330000000004,-136.0,"(59.333330, -136.000000)"
240,Costilla Peak,5453.0,Valid,"iron, iiiab",35500.0,Found,01/01/1881 12:00:00 AM,36.83333,-105.23333000000001,"(36.833330, -105.233330)"
242,Thunda,23978.0,Valid,"iron, iiiab",62100.0,Found,01/01/1881 12:00:00 AM,-25.7,143.05,"(-25.700000, 143.050000)"
243,Winburg,24283.0,Valid,"iron, ic-an",50000.0,Found,01/01/1881 12:00:00 AM,-28.5,27.0,"(-28.500000, 27.000000)"
244,Aachen,1.0,Valid,l5,21.0,Fell,01/01/1880 12:00:00 AM,50.775,6.08333,"(50.775000, 6.083330)"
245,Andhara,2294.0,Valid,stone-uncl,2700.0,Fell,01/01/1880 12:00:00 AM,26.58333,85.56667,"(26.583330, 85.566670)"
246,Chetrinahatti,5344.0,Valid,stone-uncl,72.0,Fell,01/01/1880 12:00:00 AM,14.5,76.5,"(14.500000, 76.500000)"
247,Ratyn,22398.0,Valid,stone-uncl,910.0,Fell,01/01/1880 12:00:00 AM,52.2,17.98333,"(52.200000, 17.983330)"
248,Takenouchi,23789.0,Valid,h5,720.0,Fell,01/01/1880 12:00:00 AM,35.38333,134.9,"(35.383330, 134.900000)"
249,Veramin,24162.0,Valid,mesosiderite-b2,54000.0,Fell,01/01/1880 12:00:00 AM,35.33333,51.63333,"(35.333330, 51.633330)"
250,Wittekrantz,24323.0,Valid,l5,2200.0,Fell,01/01/1880 12:00:00 AM,-32.5,23.0,"(-32.500000, 23.000000)"
251,Bingera,5050.0,Valid,"iron, iiab",10841.0,Found,01/01/1880 12:00:00 AM,-29.883329999999997,150.56667,"(-29.883330, 150.566670)"
252,Colfax,5402.0,Valid,"iron, iab-ung",2300.0,Found,01/01/1880 12:00:00 AM,35.3,-81.73333000000001,"(35.300000, -81.733330)"
253,Eagle Station,7761.0,Valid,"pallasite, pes",36000.0,Found,01/01/1880 12:00:00 AM,38.61667,-84.96667,"(38.616670, -84.966670)"
254,Greenbrier County,11194.0,Valid,"iron, iiiab",5000.0,Found,01/01/1880 12:00:00 AM,37.83333,-80.31667,"(37.833330, -80.316670)"
255,Ivanpah,12062.0,Valid,"iron, iiiab",58000.0,Found,01/01/1880 12:00:00 AM,35.33333,-115.31667,"(35.333330, -115.316670)"
257,Lexington County,14644.0,Valid,"iron, iab-mg",4760.0,Found,01/01/1880 12:00:00 AM,34.0,-81.25,"(34.000000, -81.250000)"
258,Muizenberg,16844.0,Valid,l6,4610.0,Found,01/01/1880 12:00:00 AM,-34.1,18.46667,"(-34.100000, 18.466670)"
259,Estherville,10059.0,Valid,mesosiderite-a3/4,320000.0,Fell,01/01/1879 12:00:00 AM,43.41667,-94.83333,"(43.416670, -94.833330)"
260,Gnadenfrei,10936.0,Valid,h5,1750.0,Fell,01/01/1879 12:00:00 AM,50.66667,16.76667,"(50.666670, 16.766670)"
261,Itapicuru-Mirim,12056.0,Valid,h5,2024.0,Fell,01/01/1879 12:00:00 AM,-3.4,-44.33333,"(-3.400000, -44.333330)"
262,Kalumbi,12236.0,Valid,l6,4500.0,Fell,01/01/1879 12:00:00 AM,17.83333,73.98333000000001,"(17.833330, 73.983330)"
263,La Bécasse,12392.0,Valid,l6,2800.0,Fell,01/01/1879 12:00:00 AM,47.08333,1.75,"(47.083330, 1.750000)"
264,Nogoya,16989.0,Valid,cm2,4000.0,Fell,01/01/1879 12:00:00 AM,-32.36667,-59.833330000000004,"(-32.366670, -59.833330)"
265,Tenham,23897.0,Valid,l6,160000.0,Fell,01/01/1879 12:00:00 AM,-25.73333,142.95,"(-25.733330, 142.950000)"
266,Tomatlan,24020.0,Valid,h6,900.0,Fell,01/01/1879 12:00:00 AM,20.16667,-105.21667,"(20.166670, -105.216670)"
267,Campo de Pucara (iron),5246.0,Valid,iron,41.0,Found,01/01/1879 12:00:00 AM,-27.66667,-67.11667,"(-27.666670, -67.116670)"
268,Dalton,5509.0,Valid,"iron, iiiab",53000.0,Found,01/01/1879 12:00:00 AM,34.8,-84.98333000000001,"(34.800000, -84.983330)"
269,Densmore (1879),6656.0,Valid,l6,37200.0,Found,01/01/1879 12:00:00 AM,39.65,-99.68333,"(39.650000, -99.683330)"
270,Lick Creek,14647.0,Valid,"iron, iiab",1240.0,Found,01/01/1879 12:00:00 AM,35.66667,-80.25,"(35.666670, -80.250000)"
271,Makarewa,15392.0,Valid,l6,2300.0,Found,01/01/1879 12:00:00 AM,-46.31667,168.4,"(-46.316670, 168.400000)"
272,Niagara,16969.0,Valid,"iron, iab-sll",115.0,Found,01/01/1879 12:00:00 AM,48.0,-97.93333,"(48.000000, -97.933330)"
273,Dandapur,5511.0,Valid,l6,5650.0,Fell,01/01/1878 12:00:00 AM,26.91667,83.96667,"(26.916670, 83.966670)"
274,Haraiya,11824.0,Valid,eucrite-mmict,1000.0,Fell,01/01/1878 12:00:00 AM,26.8,82.53333,"(26.800000, 82.533330)"
275,La Charca,12394.0,Valid,oc,399.0,Fell,01/01/1878 12:00:00 AM,20.66667,-101.28333,"(20.666670, -101.283330)"
276,Mern,15489.0,Valid,l6,4000.0,Fell,01/01/1878 12:00:00 AM,55.05,12.06667,"(55.050000, 12.066670)"
277,Rakovka,22376.0,Valid,l6,9000.0,Fell,01/01/1878 12:00:00 AM,52.98333,37.03333,"(52.983330, 37.033330)"
278,Tieschitz,23989.0,Valid,h/l3.6,28000.0,Fell,01/01/1878 12:00:00 AM,49.6,17.116670000000003,"(49.600000, 17.116670)"
279,Bluff (a),5087.0,Valid,l5,153300.0,Found,01/01/1878 12:00:00 AM,29.87861,-96.87222,"(29.878610, -96.872220)"
280,Lujan,14752.0,Valid,iron,50.0,Found,01/01/1878 12:00:00 AM,-34.66667,-59.36666999999999,"(-34.666670, -59.366670)"
281,York (iron),30367.0,Valid,"iron, iiiab",835.0,Found,01/01/1878 12:00:00 AM,40.75,-97.5,"(40.750000, -97.500000)"
282,Bhagur,5037.0,Valid,l6,18.0,Fell,01/01/1877 12:00:00 AM,20.883329999999997,74.83333,"(20.883330, 74.833330)"
283,Cronstad,5474.0,Valid,h5,3650.0,Fell,01/01/1877 12:00:00 AM,-27.7,27.3,"(-27.700000, 27.300000)"
284,Cynthiana,5500.0,Valid,l/ll4,6000.0,Fell,01/01/1877 12:00:00 AM,38.4,-84.25,"(38.400000, -84.250000)"
285,Hungen,11986.0,Valid,h6,112.0,Fell,01/01/1877 12:00:00 AM,50.3,8.91667,"(50.300000, 8.916670)"
286,Jodzie,12173.0,Valid,howardite,30.0,Fell,01/01/1877 12:00:00 AM,55.7,24.4,"(55.700000, 24.400000)"
287,Soko-Banja,23661.0,Valid,ll4,80000.0,Fell,01/01/1877 12:00:00 AM,43.66667,21.866670000000003,"(43.666670, 21.866670)"
288,Warrenton,24215.0,Valid,co3.7,1600.0,Fell,01/01/1877 12:00:00 AM,38.68333,-91.15,"(38.683330, -91.150000)"
289,Casey County,5286.0,Valid,"iron, iab-mg",723.0,Found,01/01/1877 12:00:00 AM,37.25,-85.0,"(37.250000, -85.000000)"
290,Mühlau,16843.0,Valid,oc,5.0,Found,01/01/1877 12:00:00 AM,47.28333,11.41667,"(47.283330, 11.416670)"
291,Judesegeri,12207.0,Valid,h6,680.0,Fell,01/01/1876 12:00:00 AM,12.85,76.8,"(12.850000, 76.800000)"
292,Rochester,22637.0,Valid,h6,340.0,Fell,01/01/1876 12:00:00 AM,41.08333,-86.28333,"(41.083330, -86.283330)"
293,Rowton,22773.0,Valid,"iron, iiiab",3500.0,Fell,01/01/1876 12:00:00 AM,52.76667,-2.51667,"(52.766670, -2.516670)"
294,Ställdalen,23712.0,Valid,h5,34000.0,Fell,01/01/1876 12:00:00 AM,59.933330000000005,14.95,"(59.933330, 14.950000)"
295,Vavilovka,24154.0,Valid,ll6,1932.0,Fell,01/01/1876 12:00:00 AM,46.15,32.83333,"(46.150000, 32.833330)"
296,Babb's Mill (Blake's Iron),4915.0,Valid,"iron, ungrouped",136000.0,Found,01/01/1876 12:00:00 AM,36.3,-82.88333,"(36.300000, -82.883330)"
297,Mantos Blancos,15408.0,Valid,"iron, iva",10300.0,Found,01/01/1876 12:00:00 AM,-23.45,-70.11667,"(-23.450000, -70.116670)"
298,Nochtuisk,16986.0,Valid,iron,8.0,Found,01/01/1876 12:00:00 AM,59.98333,117.58333,"(59.983330, 117.583330)"
299,Verkhne Dnieprovsk,24164.0,Valid,"iron, iie",70.0,Found,01/01/1876 12:00:00 AM,48.63333,34.36667,"(48.633330, 34.366670)"
300,Feid Chair,10080.0,Valid,h4,380.0,Fell,01/01/1875 12:00:00 AM,36.88333,8.45,"(36.883330, 8.450000)"
301,Homestead,11901.0,Valid,l5,230000.0,Fell,01/01/1875 12:00:00 AM,41.8,-91.86667,"(41.800000, -91.866670)"
302,Mornans,16747.0,Valid,h5,1300.0,Fell,01/01/1875 12:00:00 AM,44.6,5.13333,"(44.600000, 5.133330)"
303,Nagaria,16892.0,Valid,eucrite-cm,20.0,Fell,01/01/1875 12:00:00 AM,26.98333,78.21667,"(26.983330, 78.216670)"
304,Sitathali,23616.0,Valid,h5,1600.0,Fell,01/01/1875 12:00:00 AM,20.91667,82.58333,"(20.916670, 82.583330)"
305,Zsadany,30413.0,Valid,h5,552.0,Fell,01/01/1875 12:00:00 AM,46.93333,21.5,"(46.933330, 21.500000)"
306,Alexander County,464.0,Valid,"iron, iab complex",192.0,Found,01/01/1875 12:00:00 AM,35.75,-81.25,"(35.750000, -81.250000)"
307,Canyon City,5256.0,Valid,"iron, iiiab",8600.0,Found,01/01/1875 12:00:00 AM,40.9,-123.1,"(40.900000, -123.100000)"
308,Mejillones,15472.0,Valid,"iron, iiab",14830.0,Found,01/01/1875 12:00:00 AM,-23.1,-70.5,"(-23.100000, -70.500000)"
309,North Chile,17001.0,Valid,"iron, iiab",300000.0,Found,01/01/1875 12:00:00 AM,-23.0,-69.0,"(-23.000000, -69.000000)"
310,Santa Catharina,23162.0,Valid,"iron, iab-ung",7000000.0,Found,01/01/1875 12:00:00 AM,-26.21667,-48.6,"(-26.216670, -48.600000)"
311,Serrania de Varas,23503.0,Valid,"iron, iva",1500.0,Found,01/01/1875 12:00:00 AM,-24.55,-69.06667,"(-24.550000, -69.066670)"
312,Yardea,30351.0,Valid,"iron, iab-mg",3290.0,Found,01/01/1875 12:00:00 AM,-32.45,135.55,"(-32.450000, 135.550000)"
313,Castalia,5291.0,Valid,h5,7300.0,Fell,01/01/1874 12:00:00 AM,36.08333,-78.06667,"(36.083330, -78.066670)"
314,Kerilis,12282.0,Valid,h5,5000.0,Fell,01/01/1874 12:00:00 AM,48.4,-3.3,"(48.400000, -3.300000)"
315,Sevrukovo,23509.0,Valid,l5,101000.0,Fell,01/01/1874 12:00:00 AM,50.61667,36.6,"(50.616670, 36.600000)"
316,Butler,5182.0,Valid,"iron, ungrouped",41000.0,Found,01/01/1874 12:00:00 AM,38.3,-94.36667,"(38.300000, -94.366670)"
317,Cachiyuyal,5190.0,Valid,"iron, iiie",2500.0,Found,01/01/1874 12:00:00 AM,-25.0,-69.5,"(-25.000000, -69.500000)"
318,Coolac,5432.0,Valid,"iron, iab-mg",19280.0,Found,01/01/1874 12:00:00 AM,-34.96667,148.125,"(-34.966670, 148.125000)"
319,Aleppo,462.0,Valid,l6,3200.0,Fell,01/01/1873 12:00:00 AM,36.23333,37.13333,"(36.233330, 37.133330)"
320,Jhung,12085.0,Valid,l5,5900.0,Fell,01/01/1873 12:00:00 AM,31.3,72.38333,"(31.300000, 72.383330)"
321,Khairpur,12288.0,Valid,el6,13600.0,Fell,01/01/1873 12:00:00 AM,29.53333,72.3,"(29.533330, 72.300000)"
322,Santa Barbara,23161.0,Valid,l4,400.0,Fell,01/01/1873 12:00:00 AM,-29.2,-51.86667,"(-29.200000, -51.866670)"
323,Virba,24185.0,Valid,l6,3600.0,Fell,01/01/1873 12:00:00 AM,43.53333,22.633329999999997,"(43.533330, 22.633330)"
324,Chulafinnee,5362.0,Valid,"iron, iiiab",16220.0,Found,01/01/1873 12:00:00 AM,33.5,-85.66667,"(33.500000, -85.666670)"
325,Duel Hill (1873),7739.0,Valid,"iron, iab-mg",11300.0,Found,01/01/1873 12:00:00 AM,35.85,-82.7,"(35.850000, -82.700000)"
327,Ssyromolotovo,23694.0,Valid,"iron, iiiab",217000.0,Found,01/01/1873 12:00:00 AM,58.61666999999999,98.93333,"(58.616670, 98.933330)"
328,Waconda,24195.0,Valid,l6,50000.0,Found,01/01/1873 12:00:00 AM,39.33333,-98.16667,"(39.333330, -98.166670)"
329,Dyalpur,7757.0,Valid,ureilite,300.0,Fell,01/01/1872 12:00:00 AM,26.25,82.0,"(26.250000, 82.000000)"
330,Lancé,12455.0,Valid,co3.5,51700.0,Fell,01/01/1872 12:00:00 AM,47.7,1.06667,"(47.700000, 1.066670)"
331,Orvinio,18034.0,Valid,h6,3400.0,Fell,01/01/1872 12:00:00 AM,42.13333,12.93333,"(42.133330, 12.933330)"
332,Tennasilm,23898.0,Valid,l4,28500.0,Fell,01/01/1872 12:00:00 AM,58.03333000000001,26.95,"(58.033330, 26.950000)"
333,Nenntmannsdorf,16943.0,Valid,"iron, iiab",12500.0,Found,01/01/1872 12:00:00 AM,50.96667,13.95,"(50.966670, 13.950000)"
334,Santa Apolonia,23160.0,Valid,"iron, iiiab",1316000.0,Found,01/01/1872 12:00:00 AM,19.21667,-98.3,"(19.216670, -98.300000)"
335,Bandong,4935.0,Valid,ll6,11500.0,Fell,01/01/1871 12:00:00 AM,-6.91667,107.6,"(-6.916670, 107.600000)"
336,Laborel,12408.0,Valid,h5,3833.0,Fell,01/01/1871 12:00:00 AM,44.28333,5.58333,"(44.283330, 5.583330)"
337,Roda,22641.0,Valid,diogenite,400.0,Fell,01/01/1871 12:00:00 AM,42.3,0.55,"(42.300000, 0.550000)"
338,Searsmont,23472.0,Valid,h5,5400.0,Fell,01/01/1871 12:00:00 AM,44.36667,-69.2,"(44.366670, -69.200000)"
339,Cuba,5479.0,Valid,"iron, iab?",1500.0,Found,01/01/1871 12:00:00 AM,22.0,-80.0,"(22.000000, -80.000000)"
340,Iquique,12045.0,Valid,"iron, ivb",12500.0,Found,01/01/1871 12:00:00 AM,-20.183329999999998,-69.73333000000001,"(-20.183330, -69.733330)"
341,Oczeretna,17981.0,Valid,h4,130.0,Found,01/01/1871 12:00:00 AM,49.31667,31.51667,"(49.316670, 31.516670)"
342,Cabezo de Mayo,5185.0,Valid,l/ll6,25000.0,Fell,01/01/1870 12:00:00 AM,37.98333,-1.16667,"(37.983330, -1.166670)"
343,Ibbenbüren,11992.0,Valid,diogenite,2000.0,Fell,01/01/1870 12:00:00 AM,52.28333,7.7,"(52.283330, 7.700000)"
344,Nedagolla,16935.0,Valid,"iron, ungrouped",4500.0,Fell,01/01/1870 12:00:00 AM,18.683329999999998,83.48333000000001,"(18.683330, 83.483330)"
345,Cincinnati,5366.0,Valid,"iron, iiab",1500.0,Found,01/01/1870 12:00:00 AM,39.11667,-84.5,"(39.116670, -84.500000)"
346,Ilimaes (iron),12022.0,Valid,"iron, iiiab",51700.0,Found,01/01/1870 12:00:00 AM,-26.0,-70.0,"(-26.000000, -70.000000)"
347,McKinney,15463.0,Valid,l4,150000.0,Found,01/01/1870 12:00:00 AM,33.18333,-96.71667,"(33.183330, -96.716670)"
348,Angra dos Reis (stone),2302.0,Valid,angrite,1500.0,Fell,01/01/1869 12:00:00 AM,-22.96667,-44.31667,"(-22.966670, -44.316670)"
349,Hessle,11878.0,Valid,h5,20000.0,Fell,01/01/1869 12:00:00 AM,59.85,17.66667,"(59.850000, 17.666670)"
350,Kernouve,12284.0,Valid,h6,80000.0,Fell,01/01/1869 12:00:00 AM,48.11667,-3.08333,"(48.116670, -3.083330)"
351,Krähenberg,12353.0,Valid,ll5,16500.0,Fell,01/01/1869 12:00:00 AM,49.32694,7.46472,"(49.326940, 7.464720)"
352,Lumpkin,14753.0,Valid,l6,340.0,Fell,01/01/1869 12:00:00 AM,32.03333,-84.76666999999999,"(32.033330, -84.766670)"
353,Tjabe,24011.0,Valid,h6,20000.0,Fell,01/01/1869 12:00:00 AM,-7.08333,111.53333,"(-7.083330, 111.533330)"
354,Yorktown (New York),30370.0,Valid,l5,250.0,Fell,01/01/1869 12:00:00 AM,41.28333,-73.81667,"(41.283330, -73.816670)"
355,Caperr,5263.0,Valid,"iron, iiiab",113900.0,Found,01/01/1869 12:00:00 AM,-45.28333,-70.48333000000001,"(-45.283330, -70.483330)"
356,Iron Creek,12047.0,Valid,"iron, iiiab",175000.0,Found,01/01/1869 12:00:00 AM,53.0,-112.0,"(53.000000, -112.000000)"
357,Salt Lake City,23112.0,Valid,h5,875.0,Found,01/01/1869 12:00:00 AM,40.91667,-111.66667,"(40.916670, -111.666670)"
358,Shingle Springs,23535.0,Valid,"iron, ungrouped",39000.0,Found,01/01/1869 12:00:00 AM,38.66667,-120.93333,"(38.666670, -120.933330)"
359,Staunton,23716.0,Valid,"iron, iiie",43500.0,Found,01/01/1869 12:00:00 AM,38.21667,-79.05,"(38.216670, -79.050000)"
360,Daniel's Kuil,5513.0,Valid,el6,1064.0,Fell,01/01/1868 12:00:00 AM,-28.2,24.566670000000002,"(-28.200000, 24.566670)"
361,Danville,5514.0,Valid,l6,2000.0,Fell,01/01/1868 12:00:00 AM,34.4,-87.06667,"(34.400000, -87.066670)"
362,Frankfort (stone),10177.0,Valid,howardite,650.0,Fell,01/01/1868 12:00:00 AM,34.48333,-87.83333,"(34.483330, -87.833330)"
363,Lodran,14675.0,Valid,lodranite,1000.0,Fell,01/01/1868 12:00:00 AM,29.53333,71.8,"(29.533330, 71.800000)"
364,Moti-ka-nagla,16759.0,Valid,h6,1500.0,Fell,01/01/1868 12:00:00 AM,26.83333,77.33333,"(26.833330, 77.333330)"
365,Motta di Conti,16762.0,Valid,h4,9150.0,Fell,01/01/1868 12:00:00 AM,45.2,8.5,"(45.200000, 8.500000)"
366,Ornans,18030.0,Valid,co3.4,6000.0,Fell,01/01/1868 12:00:00 AM,47.11667,6.15,"(47.116670, 6.150000)"
367,Pnompehn,18851.0,Valid,l6,96.0,Fell,01/01/1868 12:00:00 AM,11.58333,104.91667,"(11.583330, 104.916670)"
368,Pultusk,18901.0,Valid,h5,250000.0,Fell,01/01/1868 12:00:00 AM,52.76667,21.26667,"(52.766670, 21.266670)"
369,Sauguis,23188.0,Valid,l6,4000.0,Fell,01/01/1868 12:00:00 AM,43.15,-0.85,"(43.150000, -0.850000)"
370,Slavetic,23626.0,Valid,h5,1708.0,Fell,01/01/1868 12:00:00 AM,45.68333,15.6,"(45.683330, 15.600000)"
371,Goalpara,10938.0,Valid,ureilite,2700.0,Found,01/01/1868 12:00:00 AM,26.16667,90.6,"(26.166670, 90.600000)"
372,Losttown,14715.0,Valid,"iron, iid",3000.0,Found,01/01/1868 12:00:00 AM,34.25,-84.5,"(34.250000, -84.500000)"
373,Mount Vernon,16806.0,Valid,"pallasite, pmg",159000.0,Found,01/01/1868 12:00:00 AM,36.93333,-87.4,"(36.933330, -87.400000)"
374,Pevensey,18805.0,Valid,ll5,4300.0,Found,01/01/1868 12:00:00 AM,-34.78333,144.66666999999998,"(-34.783330, 144.666670)"
375,San Francisco del Mezquital,23123.0,Valid,"iron, iiab",7500.0,Found,01/01/1868 12:00:00 AM,23.48333,-104.36667,"(23.483330, -104.366670)"
376,Khetri,12296.0,Valid,h6,100.0,Fell,01/01/1867 12:00:00 AM,28.01667,75.81667,"(28.016670, 75.816670)"
377,Otomi,18045.0,Valid,h,6510.0,Fell,01/01/1867 12:00:00 AM,38.4,140.35,"(38.400000, 140.350000)"
378,Tadjera,23778.0,Valid,l5,9000.0,Fell,01/01/1867 12:00:00 AM,36.18333,5.41667,"(36.183330, 5.416670)"
379,Auburn,4894.0,Valid,"iron, iig",3630.0,Found,01/01/1867 12:00:00 AM,32.63333,-85.5,"(32.633330, -85.500000)"
380,Ballarat,4929.0,Valid,"iron, iab complex",15.0,Found,01/01/1867 12:00:00 AM,-37.57083,143.82533,"(-37.570830, 143.825330)"
381,Cacaria,5188.0,Valid,"iron, iiiab",41400.0,Found,01/01/1867 12:00:00 AM,24.5,-104.8,"(24.500000, -104.800000)"
382,Casas Grandes,5285.0,Valid,"iron, iiiab",1545000.0,Found,01/01/1867 12:00:00 AM,30.4,-107.8,"(30.400000, -107.800000)"
383,Scottsville,23466.0,Valid,"iron, iiab",10000.0,Found,01/01/1867 12:00:00 AM,36.76667,-86.16667,"(36.766670, -86.166670)"
384,Cangas de Onis,5252.0,Valid,h5,34000.0,Fell,01/01/1866 12:00:00 AM,43.38333,-5.15,"(43.383330, -5.150000)"
385,Jamkheir,12072.0,Valid,h6,22.0,Fell,01/01/1866 12:00:00 AM,18.75,75.33333,"(18.750000, 75.333330)"
